334.27,64.357,34.03,28.987
331.82,64.456,34.12,29.056
331.2,63.325,33.98,28.94
332.39,63.533,34.2,29.13
333.58,71.003,33.99,28.946
333.71,79.991,33.67,28.679
335.54,81.437,33.41,28.453
339.86,80.31,33.43,28.47
344.21,81.304,33.42,28.466
346.56,81.474,33.44,28.476
347.72,82.427,33.28,28.333
348.11,82.083,33.32,28.367
347.82,82.082,33.27,28.338
345.96,81.036,33.37,28.414
340.88,80.12,33.23,28.3
337.59,76.698,33.38,28.432
335.39,75.111,33.44,28.479
333.73,72.897,33.37,28.413
332.51,71.614,33.41,28.456
332.59,66.529,33.47,28.501
334.09,61.449,33.75,28.743
335.55,56.656,34.04,28.995
336.28,54.324,34.11,29.055
336.55,54.107,34.14,29.078
336.13,53.816,34.22,29.149
336.12,53.616,34.3,29.214
336.35,54.399,34.3,29.218
336.71,55.371,34.23,29.152
337.19,57.621,34.24,29.164
337.32,60.747,34.19,29.122
336.25,63.381,34.16,29.094
335.32,63.309,34.18,29.116
334.81,61.45,34.18,29.112
334.74,57.943,34.26,29.183
334.48,52.953,34.52,29.403
334.53,51.776,34.62,29.494
333.83,52.797,34.58,29.454
332.01,53.382,34.43,29.321
330.88,52.349,34.57,29.447
329.84,52.314,34.6,29.467
328.03,51.921,34.5,29.383
326.44,49.692,34.57,29.446
326.23,47.785,34.67,29.535
325.95,47.598,34.59,29.455
324.32,49.943,34.7,29.553
322.85,51.195,34.53,29.403
322.56,50.43,34.47,29.362
323.01,49.925,34.52,29.407
323.43,49.456,34.55,29.427
323.37,50.67,34.55,29.421
322.28,53.703,34.41,29.307
321.16,55.51,34.19,29.118
320.33,54.644,34.23,29.156
319.52,51.774,34.16,29.091
318.45,44.201,34.3,29.212
318.54,42.281,34.46,29.346
318.6,40.035,34.48,29.365
318.89,38.71,34.58,29.454
319.81,36.65,34.56,29.44
321.2,36.849,34.45,29.342
322.03,38.882,34.49,29.375
321.95,41.785,34.27,29.19
322.19,41.895,34.27,29.185
323.87,41.306,34.24,29.162
325.48,41.626,34.37,29.271
325.5,44.205,34.14,29.074
323.77,46.285,34.05,29.004
321.35,48.67,34.01,28.961
317.78,50.467,33.76,28.749
313.32,51.95,33.63,28.644
308.93,52.751,33.53,28.547
304.91,53.204,33.62,28.63
301.86,54.882,33.42,28.463
299.35,56.858,33.45,28.491
298.77,59.349,33.27,28.33
299.95,59.978,33.3,28.356
302.13,61.102,33.16,28.233
303.83,62.23,33.14,28.226
305.52,65.797,33.08,28.163
307.35,69.059,32.94,28.052
309.36,69.962,32.81,27.932
311.79,69.153,32.73,27.864
313.73,66.48,32.79,27.92
314.56,63.595,32.91,28.021
314.77,60.985,32.88,28.001
314.63,58.747,32.93,28.044
314.99,55.532,33,28.098
315.64,53.303,33.1,28.183
316.94,51.226,33.14,28.219
319.12,48.067,33.05,28.143
322.02,45.589,33.29,28.347
324.37,44.674,33.33,28.379
325.38,45.72,33.32,28.375
326.2,46.316,33.39,28.436
327.17,47.669,33.22,28.287
328.44,45.622,33.15,28.226
331.19,39.114,33.26,28.32
334.48,30.759,33.39,28.441
337.01,25.435,33.79,28.776
337.24,25.112,33.82,28.802
335.89,27.189,33.79,28.781
335.17,27.481,33.7,28.701
334.84,26.151,33.75,28.735
334.85,23.408,33.77,28.755
334.6,21.752,33.85,28.83
332.76,21.995,33.9,28.873
329.01,23.461,33.86,28.834
325.05,21.768,33.82,28.806
321.97,17.09,33.94,28.905
319.21,13.471,34.18,29.108
317.52,10.5,34.22,29.14
318.42,5.6033,34.41,29.309
321.46,2.4251,34.58,29.456
324.84,3.9689,34.7,29.559
327.5,11.301,34.56,29.435
326.73,20.38,34.25,29.167
327.58,25.534,34.07,29.017
328.6,23.44,34.09,29.033
329.47,23.159,34.19,29.121
330.32,22.029,34.18,29.107
332.24,20.19,34.22,29.144
336.31,19.588,34.35,29.259
339.85,23.404,34.43,29.325
341.18,26.131,34.25,29.164
341.5,27.921,34.22,29.145
341.44,29.159,34.23,29.148
340.8,30.406,34.09,29.034
342.51,32.812,34.08,29.02
343.88,31.928,34.22,29.14
346.87,31.564,34.36,29.261
349.56,34.35,34.11,29.052
349.17,41.537,33.98,28.941
344.47,47.773,33.69,28.695
339.23,50.005,33.72,28.717
335.86,48.903,33.58,28.59
333.74,45.092,33.63,28.637
332.33,44.936,33.81,28.788
332.43,49.203,33.65,28.657
332.2,53.431,33.53,28.555
333.04,50.234,33.46,28.49
335.61,43.909,33.51,28.533
337.91,39.163,33.89,28.859
336.9,38.068,33.79,28.776
334.86,35.251,33.78,28.763
334.77,29.797,33.9,28.868
335.94,26.181,34.17,29.108
336.7,25.157,34.18,29.11
337.3,26.423,34.12,29.063
337.81,26.312,34.18,29.111
338.2,28.909,34.11,29.047
337.55,32.605,34.12,29.051
336.32,35.938,33.96,28.921
335.43,37.987,33.75,28.737
334.97,41.302,33.66,28.667
335.58,41.766,33.56,28.584
337.25,43.499,33.55,28.571
338.78,46.791,33.49,28.512
339.69,49.186,33.34,28.392
341.53,48.823,33.39,28.428
343.51,48.483,33.32,28.376
344.03,48.36,33.22,28.281
344.66,44.878,33.42,28.462
346.44,39.024,33.44,28.481
348.96,32.608,33.66,28.661
350.58,27.472,33.69,28.693
351.02,24.953,33.95,28.909
349.89,26.919,33.87,28.849
346.36,32.164,33.8,28.781
340.45,37.288,33.63,28.638
333.65,39.314,33.51,28.534
329.06,37.738,33.51,28.541
327.27,35.57,33.57,28.593
327.23,33.046,31.53,26.552
330.1,28.632,31.78,26.762
333.66,25.904,31.66,26.671
335.68,26.995,32.05,26.993
335.9,33.291,31.96,26.918
334.54,41.865,31.49,26.521
332.55,45.166,31.37,26.421
330.71,46.827,31.21,26.278
330.52,46.451,31.18,26.261
332.49,44.363,31.29,26.354
335.42,43.982,31.47,26.498
337.77,48.264,31.5,26.533
338.29,53.691,31.4,26.443
338.72,56.468,31.06,26.16
340.21,54.635,31.14,26.226
340.77,51.618,31.38,26.431
341.19,47.566,31.4,26.436
342.45,41.179,31.53,26.552
344.37,35.75,31.84,26.815
346.42,32.41,32,26.949
348.19,31.45,32.11,27.047
350.07,33.264,32.03,26.98
351.66,36.84,32.21,27.128
352.74,42.025,32.06,27.004
353.43,46.24,31.83,26.808
354.68,47.667,31.72,26.715
356.48,49.846,31.69,26.689
356.73,55.799,31.69,26.687
355.89,58.289,31.47,26.5
355.99,55.464,31.46,26.49
357.41,53.821,31.58,26.599
357.44,53.477,31.69,26.682
355.78,55.791,31.54,26.568
355.17,57.245,31.57,26.589
354.93,59.999,31.58,26.588
354.44,59.663,31.53,26.549
353,58.504,31.53,26.556
351.02,52.553,31.46,26.495
344.81,26.424,31.86,26.834
337.55,20.52,32.23,27.147
330.24,19.195,32.21,27.135
323.56,16.799,32.3,27.207
317.82,15.828,32.2,27.116
314.32,15.86,32.4,27.287
311.11,20.389,32.23,27.141
308.38,26.846,31.94,26.903
304.35,32.01,31.72,26.712
300.52,38.804,31.62,26.633
294.58,44.909,31.3,26.362
286.59,46.266,30.88,26.006
276.53,47.01,31.02,26.12
267.44,51.662,31.17,26.247
260.28,55.269,31.34,26.39
255.46,59.036,31.24,26.312
252.21,62.725,31.34,26.395
250.85,64.415,31.35,26.395
250.89,66.222,31.29,26.343
251.6,66.784,31.32,26.376
253,69.98,31.16,26.239
254.63,73.182,30.91,26.026
257.17,79.368,30.84,25.972
260.06,80.376,30.75,25.894
261.39,77.132,30.85,25.968
262.32,74.025,30.91,26.035
263.44,75.951,30.88,25.999
265.45,83.447,30.59,25.753
266.38,87.965,30.46,25.645
269.56,102.28,30.07,25.31
271.02,112.73,29.35,24.71
271.97,117.61,29.27,24.64
272.25,121.39,29.3,24.67
272.56,116.77,29.17,24.56
272.65,110.46,29.77,25.06
273.52,103.6,30.11,25.35
274.61,99.116,30.47,25.654
275.98,97.7,30.66,25.81
277.87,100.2,30.6,25.76
279.47,101.52,30.52,25.7
279.88,102.53,30.59,25.76
280.33,105.74,30.47,25.66
279.81,110.68,30.57,25.74
279.14,115.94,30.46,25.65
278.39,126.78,30.42,25.61
277.45,132.28,30.24,25.46
275.91,136.14,30.28,25.5
273.6,133.06,30.07,25.32
271.03,126.69,30.29,25.51
270.06,119.59,30.58,25.75
270.61,114.85,31.03,26.13
272.24,111.31,31.17,26.24
271.9,106.7,31.37,26.41
270.13,102.68,31.58,26.59
268.4,102.49,31.98,26.93
265,115.01,31.7,26.7
261.41,121.8,31.79,26.78
257.44,125.49,31.73,26.72
253.63,126.27,31.9,26.86
251.1,124.87,32.02,26.96
250.62,125.17,32.22,27.14
250.97,122.25,32.17,27.09
251.17,119.39,32.55,27.42
252.92,116.91,32.7,27.54
254.98,116.31,32.91,27.72
256.85,117.03,33.11,27.9
257.36,119.02,33.21,27.98
257.06,118.54,33.19,27.96
254.99,115.98,33.15,27.93
252.11,113.29,33.34,28.09
249.29,113.3,33.56,28.28
248.02,116.22,33.63,28.34
247.92,122.39,33.66,28.36
247.97,130.7,33.56,28.27
247.24,135.34,33.47,28.19
246.4,135.73,33.58,28.29
246.84,136.06,33.61,28.32
248.07,138.99,33.61,28.32
248.87,139.76,33.39,28.13
249.45,138.15,33.61,28.31
250.99,137.41,33.99,28.64
253.54,140.27,33.79,28.46
258.08,148.33,33.7,28.38
259.16,150.34,33.63,28.33
259.36,149.68,33.54,28.26
259.37,148.28,33.52,28.24
258.4,145.47,33.44,28.17
257.3,141.19,33.62,28.33
255.31,138.49,33.7,28.39
252.41,138.02,33.74,28.44
248.24,139.07,33.68,28.38
243.51,142.56,33.56,28.28
237.54,146.45,33.77,28.44
230.6,149.22,33.79,28.47
226.38,150.06,33.77,28.45
224.49,151.31,30.03,24.67
224.25,149.21,30.12,24.75
225.06,144.26,30.11,24.73
226.87,142.24,30.05,24.7
227.59,143.64,30.28,24.89
227.39,147.57,30.19,24.8
225.76,149.53,30.03,24.66
223.63,152.15,30.03,24.67
221.59,150.99,29.92,24.58
221,146.72,30.02,24.67
220.94,140.69,30.12,24.74
222.12,135.13,30.35,24.93
223.72,132.22,30.45,25.02
224.89,128.16,30.46,25.03
226.12,126.33,30.39,24.97
227.82,124.11,30.67,25.2
227.21,122.95,30.64,25.17
225.82,125.72,30.69,25.22
223.37,128.08,30.68,25.21
220.27,128.82,30.7,25.22
217.42,128.51,30.73,25.25
216.65,126.4,30.81,25.32
217.28,127.38,30.84,25.33
217.3,126.3,30.82,25.33
217.86,127.56,30.93,25.42
218.13,126.73,30.97,25.44
217.12,124.62,31.05,25.52
216.6,122.03,31.14,25.59
217.6,123.19,31.18,25.62
218.72,126.16,31.08,25.54
217.89,125.09,31.29,25.72
217.78,126.69,31.29,25.72
218.79,130.02,31.25,25.68
219.41,132.97,31.23,25.67
219.22,131.9,31.33,25.75
219.18,132.04,31.51,25.89
219.66,135.11,31.44,25.83
219.48,136.84,31.41,25.81
218.83,135.17,31.46,25.85
219.22,132.93,31.7,26.05
219.17,129.96,31.69,26.04
218.55,128.88,31.89,26.21
218.54,129.1,31.83,26.16
217.69,127.23,32.08,26.37
217.33,126.04,32.21,26.48
218.39,129.38,32.04,26.33
219.61,134.3,32.01,26.31
220.98,137.51,31.93,26.24
223.51,140.8,31.99,26.29
225.36,143.76,32.16,26.44
225.92,146.03,32.01,26.31
225.68,147.11,32.2,26.46
226.95,150.87,32.23,26.49
228.51,151.13,32.25,26.51
230.44,149.38,32.1,26.39
232.51,146.73,32.07,26.36
234.51,145.77,32.26,26.52
234.74,142.23,32.64,26.83
233.77,135.08,32.77,26.94
232.38,127.12,33.05,27.17
231.93,121.95,33.24,27.32
230.86,122.05,33.44,27.49
228.99,122.2,33.59,27.62
227.76,122.75,33.68,27.69
227.43,122.97,33.78,27.77
227.67,123.3,33.85,27.83
228.62,119.57,33.82,27.81
233.21,119.31,31.89,25.87
234.88,122.71,31.95,25.91
234.47,123.29,31.79,25.79
232.49,119.41,31.88,25.86
230.95,114.55,32.02,25.97
229.74,109.13,32.15,26.07
227.64,102.21,32.31,26.21
224.77,99.103,32.87,26.667
224.12,98.106,32.84,26.644
224.97,96.224,33.09,26.846
227.6,95.739,33,26.771
230.4,96.665,33.01,26.775
231.74,95.668,33.12,26.872
232.21,97.693,33.17,26.917
231.69,98.294,33.37,27.076
230.73,98.406,33.44,27.134
231.8,100.72,33.48,27.16
233.53,105.33,33.38,27.08
234.14,106.73,33.34,27.05
234.77,107,33.61,27.27
236.67,107.98,33.59,27.25
238.95,109.03,33.69,27.33
240.53,111.69,33.83,27.44
241.5,116.13,33.81,27.43
241.72,120.16,33.65,27.3
240.65,122.07,33.79,27.42
238.39,120.54,33.65,27.3
235.86,118.78,34.01,27.6
234.61,120.34,34.24,27.79
234.51,123.44,34.19,27.75
234.51,124.09,34.33,27.86
234.96,125.83,34.31,27.85
235.89,124.67,34.34,27.87
236.45,121.23,34.37,27.89
236.54,116.57,34.63,28.1
236.64,114.85,34.77,28.22
237.09,116.34,35.03,28.43
236.72,118.62,34.98,28.38
236.35,117.91,34.96,28.37
235.8,114.77,35.26,28.61
235.77,114.01,35.38,28.71
235.32,111.03,35.68,28.95
234.06,110.62,35.93,29.16
233.33,112.37,35.97,29.2
231.28,107.34,36.09,29.3
230.46,103.4,36.41,29.56
230.41,104.69,36.61,29.71
230.09,106.05,36.34,29.49
229.56,102.24,36.55,29.67
227.87,100.19,36.95,30
226.22,95.744,37.15,30.166
225.66,90.587,37.71,30.623
226.62,89.77,37.76,30.66
227.5,91.232,37.92,30.798
228.53,93.531,37.91,30.779
229.25,96.749,37.94,30.801
224.97,102.58,37.82,30.7
223.35,103.79,37.87,30.74
221.64,103.45,38.09,30.93
221.1,105.7,38.18,31
220.18,110.23,38.19,31.02
218.68,110.09,38.22,31.04
217.69,108.97,38.48,31.24
218.06,110.85,38.57,31.32
218.29,111.48,38.61,31.35
217.97,110.41,38.64,31.38
218.04,110.09,38.78,31.5
218.93,110.9,38.79,31.5
220.61,109.41,38.89,31.58
223.43,111.14,39.05,31.71
225.3,113.79,39.06,31.73
224.4,114.22,38.97,31.65
222.87,113.78,39.29,31.91
222.33,116.52,39.34,31.95
221.54,117.48,39.12,31.77
219.17,111.03,39.28,31.91
217.85,105.31,39.82,32.34
218.8,105.64,39.96,32.46
218.44,107.06,40,32.49
216.88,106.96,40.1,32.58
217.22,109.69,40.25,32.69
218.2,112.76,40.14,32.6
219.9,113.12,40.05,32.53
223.09,115.97,40.13,32.59
226.57,121.92,39.91,32.42
228.37,127.49,39.87,32.38
228.96,131.51,39.86,32.37
228.8,130.45,39.59,32.15
227.17,126.24,39.75,32.29
226.12,123.1,40.02,32.5
225.27,122.89,40.16,32.62
223.99,120.83,40.18,32.64
223.16,118.85,40.41,32.82
223.84,120.78,40.48,32.88
224.47,123.51,40.44,32.85
224.77,123.1,40.32,32.76
224.75,120.16,40.47,32.88
225.54,119.36,40.61,32.98
227.32,120.37,40.65,33.02
227.63,118.65,40.67,33.04
226.93,116.96,40.94,33.25
227.83,120.29,41.15,33.42
228.65,124.34,40.98,33.29
227.99,125.01,41.01,33.31
227.22,125.1,41.01,33.32
227.19,125.09,41.09,33.38
227.69,124.22,41.14,33.42
227.98,122.2,41.16,33.44
227.34,120.4,41.39,33.63
226.93,120.54,41.58,33.78
226.79,120.59,41.65,33.83
226.51,121.84,41.67,33.85
226.31,121.64,41.78,33.94
226.79,122.08,42.01,34.13
227.78,122.68,42,34.13
228.33,121.85,42.2,34.28
228.48,121.83,42.29,34.36
228.59,121.76,42.33,34.4
228.15,120.68,42.41,34.46
228.22,122.11,42.62,34.63
229.17,128.73,42.45,34.48
229.27,133.49,42.34,34.4
228.09,134.45,42.57,34.59
227.11,134.73,42.53,34.57
226.4,133.54,42.6,34.62
225.54,131.33,42.71,34.69
225.29,127.4,42.88,34.84
225.27,122.87,43.05,34.98
224.89,117.59,43.45,35.32
225.35,115.01,43.58,35.41
226.91,114.65,43.7,35.51
228.99,114.52,43.92,35.7
231.06,116.61,43.93,35.7
232.2,117.73,44.1,35.83
233.07,118.22,44.22,35.94
233.64,117.38,44.37,36.06
233.07,117.73,44.64,36.28
232.28,118.62,44.62,36.27
231.62,118.76,44.74,36.36
230.45,116.71,44.83,36.44
229.89,116.99,45.27,36.8
230.71,116.77,45.13,36.67
232.26,114.96,45.26,36.78
234.67,115.67,45.59,37.06
237.89,119.04,45.74,37.18
241.26,121.05,45.81,37.23
247.87,131.93,45.72,37.16
250.2,136.92,45.67,37.12
248.54,135.7,45.56,37.03
245.6,135.95,46.01,37.39
243.36,136.29,46.06,37.44
241.06,138.11,46.22,37.57
240.4,142.22,46.11,37.48
239.46,142.95,46.2,37.55
237.47,139.89,46.33,37.66
235.08,134.35,46.63,37.9
234.11,129.47,46.89,38.12
233.48,123,47.38,38.53
232.8,117.1,47.55,38.65
233.55,113.63,48.03,39.06
235.32,114.91,48.13,39.13
236.76,115.83,48.36,39.32
237.16,117.9,48.21,39.19
236.93,121.33,48.35,39.31
235.97,123.35,48.41,39.36
234.6,120.33,48.58,39.5
233.04,117.58,49.02,39.85
232.16,115.5,49.06,39.89
230.85,110.62,49.39,40.16
229.42,105.41,49.65,40.36
229.81,104.94,49.82,40.52
231.5,103.54,49.69,40.41
232.25,102.1,50.02,40.68
232.88,107.93,50.11,40.75
232.33,111.64,49.91,40.57
230.57,113.06,50.03,40.68
227.98,113.94,50.14,40.77
225.24,114.32,50.22,40.84
223.2,114.57,46.56,37.11
223.77,116.5,46.58,37.12
224.21,117.69,46.5,37.06
223.91,111.32,46.55,37.1
224.01,105.45,47.01,37.47
226.76,107.85,47.39,37.79
230.99,116.63,47.23,37.65
232.48,123.09,46.91,37.4
230.78,122.15,47.06,37.51
228.04,119.5,47.24,37.66
226.76,118.53,47.47,37.85
225.66,117.09,47.52,37.87
224.91,111.97,47.53,37.89
225.53,110.67,47.97,38.25
226.78,115.3,48.15,38.38
228.01,121.71,47.8,38.11
228.87,125.08,47.66,37.99
229.05,126.33,47.56,37.92
228.1,126.02,47.53,37.9
227.73,123.76,47.66,38
228.67,119.5,47.88,38.17
229.44,115.32,47.98,38.26
229.44,112.93,48.26,38.48
229.81,113.64,48.55,38.7
231.19,118.76,48.43,38.61
230.53,119.54,48.17,38.4
227.75,115.05,48.52,38.68
225.77,110.92,48.9,38.98
224.33,106.32,48.81,38.93
221.22,101.4,49.17,39.21
217.73,98.867,49.64,39.583
215.85,100.88,49.69,39.62
213.98,104.26,49.66,39.6
211.88,108.12,49.89,39.79
211.26,111.93,49.67,39.61
211.81,111.57,49.72,39.65
213.5,110.28,49.89,39.79
216.1,110.51,49.89,39.78
219.18,111.46,49.7,39.63
221.4,111.15,49.83,39.73
221.77,111.41,49.86,39.75
221.18,113.77,50.07,39.93
219.43,112.7,49.85,39.76
217.6,109.22,50.09,39.95
216.88,109.99,50.41,40.2
218.39,113.6,48.25,38.08
218.43,117.07,48.08,37.94
217.66,116.97,48.17,38.01
216.98,116.56,48.14,37.98
216.97,119.17,48.22,38.05
216.36,123.42,48.07,37.92
214.22,125.06,48.04,37.91
212.18,120.21,47.98,37.86
211.5,115.7,48.33,38.13
211.77,110.47,48.35,38.16
211.25,105.34,48.65,38.39
211.37,101.65,48.9,38.59
216,98,46,38
217.54,99.551,45.98,37.989
218.38,97.872,45.76,37.798
218.03,94.702,45.88,37.898
217.24,95.889,46,37.991
217.01,99.533,45.83,37.857
216.88,103.06,45.71,37.76
216.81,107.58,45.55,37.62
216.83,109.23,45.47,37.55
218.33,110.12,45.42,37.52
220.54,108.01,45.2,37.33
223.15,105.6,45.41,37.5
225.9,104.04,45.49,37.57
228.02,105.25,45.34,37.45
228.9,109.21,45.35,37.46
228.44,111.44,44.95,37.13
227.16,112.17,45.18,37.32
226.29,112.15,44.99,37.17
226.23,109.23,45.22,37.35
226.19,106.36,45.28,37.4
226.02,103.56,45.33,37.44
226.18,104.41,45.32,37.44
226.89,107.42,45.27,37.4
227.55,112.16,44.96,37.14
227.45,113.15,44.73,36.94
227.96,114.74,44.71,36.93
228.85,116.48,44.66,36.88
229.42,116.61,44.56,36.81
229.26,114.92,44.57,36.81
229.67,114.37,44.82,37.02
230.25,115.78,44.82,37.02
230.13,116.26,44.76,36.97
229.05,115.64,44.61,36.84
228.77,115.81,44.68,36.9
229.45,116.71,44.67,36.9
230.27,117.15,44.74,36.95
231.37,116.61,44.53,36.78
231.66,117.27,44.52,36.77
231.61,117.39,44.33,36.62
231.26,115.5,44.38,36.66
230.92,113.62,44.35,36.63
230.05,112.13,44.7,36.92
230.09,113.28,44.43,36.7
230.78,112.99,44.18,36.49
230.11,109.89,44.18,36.48
229.4,104.22,44.28,36.58
230.22,101.86,44.43,36.7
232.61,104.79,44.23,36.53
232.73,106.16,44.03,36.37
231.38,103.54,44.3,36.59
232.03,103.56,44.38,36.65
233.34,107.39,44.28,36.58
233.8,111.17,44.14,36.46
233.41,112.28,44.2,36.5
233.21,115.9,44.22,36.52
233.05,119.63,44.13,36.45
232.18,119.67,43.89,36.26
231.33,116.95,43.99,36.33
230.79,113.92,43.93,36.28
230.25,110.84,43.92,36.28
229.34,107.83,43.99,36.34
228.55,103.86,44.11,36.43
228.6,102.97,44.08,36.41
229.88,103.71,44.13,36.45
230.38,103.94,43.98,36.33
230.52,102.36,43.72,36.12
232.06,99.885,43.64,36.035
234.85,102.6,43.53,35.95
237.02,108.35,43.34,35.79
237.32,110.99,43.04,35.55
236.94,110.81,43,35.51
235.9,112.06,42.97,35.48
234.94,111.83,42.89,35.42
234.27,112.44,42.79,35.34
232.81,110.19,42.84,35.38
231.18,109.67,42.86,35.39
231.37,108.35,42.69,35.26
232.07,108.33,42.74,35.3
232.73,110.5,42.61,35.19
233.37,110.71,42.5,35.1
234.52,110.36,42.45,35.06
235.58,109.66,42.13,34.79
235.78,111.04,42.29,34.92
235.24,111.97,42.04,34.71
233.67,106.85,41.97,34.66
232.26,101.2,42.07,34.73
231.27,96.479,42.36,34.981
231.08,92.501,42.41,35.019
231.5,87.595,42.64,35.215
231.9,89.639,42.65,35.221
232.94,93.231,42.23,34.869
233.7,97.198,42.09,34.762
234.63,101.59,41.86,34.56
235.63,104.34,41.69,34.43
236.95,105.41,41.41,34.2
238.83,106.08,41.5,34.27
241.22,109.12,41.24,34.05
243.27,109.47,40.98,33.83
245.41,109.44,41.16,33.98
247.72,111.64,40.91,33.77
249.05,113.33,40.81,33.7
250.25,117.15,40.6,33.52
248.21,117.54,40.32,33.28
246.08,115.65,40.43,33.37
242.04,114.23,40.24,33.22
240.24,112.82,40.4,33.34
242.11,119.6,40.28,33.25
243.66,119.71,39.82,32.88
242.52,105.97,39.98,33.01
240.47,94.572,40.83,33.708
241.05,97.271,41.07,33.909
238.84,100.52,41.05,33.9
233.32,92.834,40.81,33.686
229.76,86.316,41.46,34.234
229.49,85.398,41.47,34.232
230.21,81.78,41.51,34.28
232.13,83.762,41.4,34.188
234.36,88.564,41.26,34.066
233.75,92.903,40.93,33.787
232.62,90.3,40.78,33.67
233.91,90.005,40.99,33.845
237.01,91.347,40.66,33.573
237.23,84.102,40.66,33.568
236.5,81.084,41.04,33.886
237.89,88.623,40.94,33.797
237.11,95.118,40.57,33.492
233.72,93.244,40.38,33.336
230.55,92.137,40.66,33.563
230.96,97.964,40.49,33.426
231.96,102.89,40.11,33.11
231.95,100.79,40.03,33.04
233,101.59,40.12,33.13
235.8,107.77,39.99,33.01
237.05,109.99,39.82,32.87
237.52,108.87,39.81,32.87
238.27,108.7,39.84,32.89
238.65,109.51,39.69,32.76
237.82,106.08,39.66,32.75
237.26,105.02,39.88,32.92
237.27,106.33,39.73,32.79
236.19,107.51,39.67,32.74
234.87,107.9,39.78,32.84
234.8,111.03,39.72,32.8
235.35,112.01,39.52,32.62
236.3,110.06,39.43,32.54
238.41,107.54,39.48,32.6
241.34,105.26,39.39,32.51
243.44,103.48,39.45,32.56
245.19,102.39,39.52,32.63
246.71,102.69,39.62,32.71
247.16,102.47,39.36,32.49
246.56,101.48,39.51,32.61
245.51,101.23,39.47,32.58
244.15,100.9,39.53,32.63
242.94,99.076,39.42,32.544
242.73,97.751,39.49,32.599
243.98,96.971,39.38,32.509
245.78,98.475,39.5,32.605
246.34,95.75,39.4,32.52
245.87,92.026,39.57,32.664
245.17,91.869,39.72,32.791
243.92,94.399,39.65,32.731
242.18,97.521,39.33,32.459
240.21,97.677,39.36,32.493
239.23,98.008,39.39,32.512
239.35,96.48,39.19,32.35
239.6,94.731,39.4,32.519
241.46,96.137,39.41,32.533
243.69,99.916,39.42,32.544
243.93,101.89,39.09,32.26
242.57,96.237,39,32.183
242.68,92.839,39.22,32.381
244.73,93.86,39.37,32.5
245.95,93.323,39.21,32.367
247.07,92.548,39.32,32.452
248.95,98.209,39.31,32.451
249.29,101.28,39.05,32.23
246.89,94.738,39.18,32.342
244.94,87.109,39.6,32.691
245.07,84.208,39.67,32.742
245.63,83.369,39.78,32.841
247.01,85.207,39.66,32.733
247.57,87.769,39.59,32.681
246.65,85.409,39.57,32.661
246.51,83.316,39.65,32.734
247.38,84.214,39.57,32.666
247.33,85.848,39.5,32.602
247.35,88.667,39.48,32.593
248.34,94.203,39.39,32.507
248.69,100.49,39.1,32.28
248.42,105.62,38.99,32.19
248.75,106.76,38.84,32.07
248.74,107.09,39.01,32.2
248.77,109.79,38.84,32.06
248.93,110.58,38.95,32.15
250.08,112.34,38.72,31.95
250.64,110.18,38.64,31.9
250.69,105.09,38.7,31.94
251.37,100.1,38.86,32.07
252.17,97.222,39.24,32.388
252.46,95.296,39.22,32.374
251.95,93.616,39.49,32.594
252.06,96.802,39.45,32.568
252.56,101.6,39.29,32.43
251.95,103.79,39.01,32.2
251.2,100.68,38.98,32.18
251.43,99.659,39.06,32.241
251.73,97.549,39.07,32.251
251.37,94.522,39.21,32.368
251.82,93.511,39.36,32.499
255.4,95.321,33.46,26.569
255.34,93.649,33.58,26.671
255.31,92.521,33.7,26.769
256.09,95.448,33.56,26.652
257.21,100.32,33.41,26.53
257.12,100.24,33.36,26.49
256.18,94.294,33.49,26.596
256.93,93.728,33.93,26.952
258.51,99.205,33.6,26.685
257.82,98.278,33.51,26.612
256.99,99.569,33.78,26.831
257.12,103.01,33.61,26.7
257.91,106.53,33.49,26.6
258.38,106.56,33.32,26.46
258.17,103.26,33.46,26.57
258.35,98.402,33.79,26.838
259.49,95.811,34.34,27.279
260.7,97.121,34.22,27.179
260.98,101.67,34.35,27.28
260.28,104.71,34.13,27.11
258.4,99.069,34.31,27.251
258.41,98.081,34.54,27.429
259.05,97.669,34.31,27.261
259.52,95.837,34.65,27.523
260.73,95.808,34.6,27.482
260.85,98.702,34.69,27.548
259.44,99.889,34.73,27.591
259.17,100.04,34.8,27.64
259.61,101.65,35.03,27.84
260.69,99.794,34.81,27.646
262.47,97.602,35.13,27.908
265.45,98.309,35.18,27.951
268.36,101.65,35.14,27.92
270.88,100.13,35.25,28.01
273.94,98.896,35.31,28.054
278.15,98.167,35.37,28.103
284.05,99.804,35.4,28.126
290.93,105.67,35.47,28.18
297.48,109.18,35.38,28.12
302.96,104.88,35.46,28.16
308.78,96.42,35.98,28.59
315.75,93.03,36.2,28.77
323.18,88.792,36.42,28.948
330.29,87.521,36.67,29.139
337.74,88.217,36.81,29.253
344.42,91.15,36.8,29.24
349.04,92.716,36.95,29.364
351.95,90.663,37.12,29.507
354.96,89.771,37.33,29.669
358.25,90.829,37.41,29.731
362.44,95.111,37.38,29.709
367.19,100.72,37.6,29.88
372.48,107.8,37.36,29.69
377.39,110.8,37.38,29.71
388.3,108.94,37.59,29.88
394.69,108.59,37.91,30.14
402.15,112.38,38.12,30.31
408.84,121.71,38.06,30.25
414.66,126.01,38.18,30.35
420.5,128.05,38.41,30.54
